,time_period,rainfall,mean_temperature,target,population,parent,location
70,2006-11,19.147,26.53,136,3319826.865,-,EspiritoSanto
71,2006-12,16.164,27.37,116,3319826.865,-,EspiritoSanto
72,2007-01,19.411,27.54,556,3354460.037,-,EspiritoSanto
73,2007-02,204.152,25.34,835,3354460.037,-,EspiritoSanto
74,2007-03,60.033,24.52,1062,3354460.037,-,EspiritoSanto
75,2007-04,49.98,25.33,1550,3354460.037,-,EspiritoSanto
76,2007-05,35.039,23.96,1118,3354460.037,-,EspiritoSanto
77,2007-06,40.061,22.86,546,3354460.037,-,EspiritoSanto
78,2007-07,23.926,22.65,425,3354460.037,-,EspiritoSanto
79,2007-08,31.641,22.11,142,3354460.037,-,EspiritoSanto
80,2007-09,22.343,23.13,104,3354460.037,-,EspiritoSanto
81,2007-10,10.47,25.19,96,3354460.037,-,EspiritoSanto
82,2007-11,12.519,26.58,135,3354460.037,-,EspiritoSanto
83,2007-12,17.107,26.54,164,3354460.037,-,EspiritoSanto
84,2008-01,69.618,26.26,471,3387981.702,-,EspiritoSanto
85,2008-02,116.793,25.62,1030,3387981.702,-,EspiritoSanto
86,2008-03,253.363,24.23,4778,3387981.702,-,EspiritoSanto
87,2008-04,133.559,23.97,8441,3387981.702,-,EspiritoSanto
88,2008-05,68.373,23.44,4930,3387981.702,-,EspiritoSanto
89,2008-06,30.403,22.33,1594,3387981.702,-,EspiritoSanto
90,2008-07,49.787,21.54,369,3387981.702,-,EspiritoSanto
91,2008-08,34.097,22.38,230,3387981.702,-,EspiritoSanto
92,2008-09,12.601,24.42,128,3387981.702,-,EspiritoSanto
93,2008-10,13.879,25.47,213,3387981.702,-,EspiritoSanto
94,2008-11,5.195,27.17,444,3387981.702,-,EspiritoSanto
95,2008-12,26.292,26.82,707,3387981.702,-,EspiritoSanto
96,2009-01,54.524,26.53,2775,3420744.718,-,EspiritoSanto
97,2009-02,115.576,25.01,5192,3420744.718,-,EspiritoSanto
98,2009-03,95.727,25.39,6983,3420744.718,-,EspiritoSanto
99,2009-04,183.678,24.37,6527,3420744.718,-,EspiritoSanto
100,2009-05,175.35,23.08,7504,3420744.718,-,EspiritoSanto
101,2009-06,43.377,22.76,2624,3420744.718,-,EspiritoSanto
102,2009-07,40.914,22.57,775,3420744.718,-,EspiritoSanto
103,2009-08,36.984,22.78,448,3420744.718,-,EspiritoSanto
104,2009-09,11.329,24.76,150,3420744.718,-,EspiritoSanto
105,2009-10,22.214,26.32,86,3420744.718,-,EspiritoSanto
106,2009-11,9.976,26.63,237,3420744.718,-,EspiritoSanto
107,2009-12,38.013,26.74,617,3420744.718,-,EspiritoSanto
108,2010-01,102.006,25.18,691,3452978.445,-,EspiritoSanto
109,2010-02,46.122,26.62,1082,3452978.445,-,EspiritoSanto
110,2010-03,61.687,27.07,2933,3452978.445,-,EspiritoSanto
111,2010-04,118.713,25.13,4105,3452978.445,-,EspiritoSanto
112,2010-05,24.856,25.32,4898,3452978.445,-,EspiritoSanto
113,2010-06,68.711,22.9,2733,3452978.445,-,EspiritoSanto
114,2010-07,34.755,22.42,1623,3452978.445,-,EspiritoSanto
115,2010-08,20.513,22.22,1240,3452978.445,-,EspiritoSanto
116,2010-09,20.339,23.47,675,3452978.445,-,EspiritoSanto
117,2010-10,58.923,25.79,619,3452978.445,-,EspiritoSanto
118,2010-11,7.532,26.65,1154,3452978.445,-,EspiritoSanto
119,2010-12,68.794,25.74,1586,3452978.445,-,EspiritoSanto
120,2011-01,84.42,25.49,2651,3484753.454,-,EspiritoSanto
121,2011-02,107.081,25.43,4213,3484753.454,-,EspiritoSanto
122,2011-03,92.212,25.32,5765,3484753.454,-,EspiritoSanto
123,2011-04,98.367,24.78,7024,3484753.454,-,EspiritoSanto
124,2011-05,99.486,23.21,7588,3484753.454,-,EspiritoSanto
125,2011-06,36.919,22.96,2991,3484753.454,-,EspiritoSanto
126,2011-07,70.426,21.98,1167,3484753.454,-,EspiritoSanto
127,2011-08,21.4,22.77,552,3484753.454,-,EspiritoSanto
128,2011-09,18.663,23.13,240,3484753.454,-,EspiritoSanto
129,2011-10,37.204,25.03,270,3484753.454,-,EspiritoSanto
130,2011-11,25.243,25.62,229,3484753.454,-,EspiritoSanto
131,2011-12,13.317,26.62,260,3484753.454,-,EspiritoSanto
132,2012-01,40.113,26,912,3516016.817,-,EspiritoSanto
133,2012-02,47.291,25.67,783,3516016.817,-,EspiritoSanto
134,2012-03,21.539,26.47,945,3516016.817,-,EspiritoSanto
135,2012-04,12.16,26.24,1104,3516016.817,-,EspiritoSanto
136,2012-05,20.022,25.03,987,3516016.817,-,EspiritoSanto
137,2012-06,23.828,23.91,951,3516016.817,-,EspiritoSanto
138,2012-07,23.61,22.39,833,3516016.817,-,EspiritoSanto
139,2012-08,18.83,22.17,564,3516016.817,-,EspiritoSanto
140,2012-09,8.697,23.97,581,3516016.817,-,EspiritoSanto
141,2012-10,9.763,25,722,3516016.817,-,EspiritoSanto
142,2012-11,8.461,27.21,905,3516016.817,-,EspiritoSanto
143,2012-12,9.981,27.16,2149,3516016.817,-,EspiritoSanto
144,2013-01,41.396,26.81,6206,3546874.392,-,EspiritoSanto
145,2013-02,15.377,27.19,9358,3546874.392,-,EspiritoSanto
146,2013-03,46.554,27.07,15787,3546874.392,-,EspiritoSanto
147,2013-04,58.795,25.89,14389,3546874.392,-,EspiritoSanto
148,2013-05,38.119,24.61,9942,3546874.392,-,EspiritoSanto
149,2013-06,27.337,23.99,4052,3546874.392,-,EspiritoSanto
150,2013-07,77.728,22.58,2295,3546874.392,-,EspiritoSanto
151,2013-08,27.192,23.03,1278,3546874.392,-,EspiritoSanto
152,2013-09,16.53,24.33,960,3546874.392,-,EspiritoSanto
153,2013-10,18.512,25.44,714,3546874.392,-,EspiritoSanto
154,2013-11,28.45,25.65,636,3546874.392,-,EspiritoSanto
155,2013-12,64.711,25.98,719,3546874.392,-,EspiritoSanto
156,2014-01,20.579,26.21,2758,3577361.463,-,EspiritoSanto
157,2014-02,48.982,25.61,2158,3577361.463,-,EspiritoSanto
158,2014-03,58.913,25.74,2243,3577361.463,-,EspiritoSanto
159,2014-04,78.338,25.28,2515,3577361.463,-,EspiritoSanto
160,2014-05,64.761,23.88,2525,3577361.463,-,EspiritoSanto
161,2014-06,34.271,23.24,2034,3577361.463,-,EspiritoSanto
162,2014-07,31.724,22.58,1407,3577361.463,-,EspiritoSanto
163,2014-08,21.249,22.55,945,3577361.463,-,EspiritoSanto
164,2014-09,20.626,24.17,844,3577361.463,-,EspiritoSanto
165,2014-10,23.469,24.85,577,3577361.463,-,EspiritoSanto
166,2014-11,50.899,25.69,625,3577361.463,-,EspiritoSanto
167,2014-12,28.731,25.9,658,3577361.463,-,EspiritoSanto
168,2015-01,19.732,26.65,1097,3607495.675,-,EspiritoSanto
169,2015-02,60.739,26.11,646,3607495.675,-,EspiritoSanto
170,2015-03,77.656,25.97,1269,3607495.675,-,EspiritoSanto
171,2015-04,32.006,26.32,2334,3607495.675,-,EspiritoSanto
172,2015-05,32.991,25.35,4146,3607495.675,-,EspiritoSanto
173,2015-06,37.317,23.55,3690,3607495.675,-,EspiritoSanto
174,2015-07,49.156,22.79,2992,3607495.675,-,EspiritoSanto
175,2015-08,17.133,23.11,2614,3607495.675,-,EspiritoSanto
176,2015-09,9.463,25.04,2603,3607495.675,-,EspiritoSanto
177,2015-10,8.263,26.13,3598,3607495.675,-,EspiritoSanto
178,2015-11,4.937,27.63,3994,3607495.675,-,EspiritoSanto
179,2015-12,24.471,27.21,6679,3607495.675,-,EspiritoSanto
180,2016-01,178.818,25.17,9814,3637329.957,-,EspiritoSanto
181,2016-02,39.78,25.83,10671,3637329.957,-,EspiritoSanto
182,2016-03,61.251,26.74,9875,3637329.957,-,EspiritoSanto
183,2016-04,32.546,25.98,6448,3637329.957,-,EspiritoSanto
184,2016-05,58.091,24.83,2222,3637329.957,-,EspiritoSanto
185,2016-06,20.256,23.88,625,3637329.957,-,EspiritoSanto
186,2016-07,17.433,22.97,401,3637329.957,-,EspiritoSanto
187,2016-08,10.64,23.6,354,3637329.957,-,EspiritoSanto
188,2016-09,10.055,24.99,337,3637329.957,-,EspiritoSanto
189,2016-10,9.404,26.46,324,3637329.957,-,EspiritoSanto
190,2016-11,9.112,27.16,508,3637329.957,-,EspiritoSanto
191,2016-12,24.23,27.11,972,3637329.957,-,EspiritoSanto
0,2001-01,118.715,25.49,,6018512.726,-,Goias
1,2001-02,192.884,24.58,,6018512.726,-,Goias
2,2001-03,212.497,24.77,2384,6018512.726,-,Goias
3,2001-04,144.152,25.33,1734,6018512.726,-,Goias
4,2001-05,37.314,26.51,1037,6018512.726,-,Goias
5,2001-06,21.869,26.16,501,6018512.726,-,Goias
6,2001-07,3.061,26.7,280,6018512.726,-,Goias
7,2001-08,0.253,26.81,147,6018512.726,-,Goias
8,2001-09,11.182,28.6,220,6018512.726,-,Goias
9,2001-10,28.521,29.06,355,6018512.726,-,Goias
10,2001-11,66.785,28.65,855,6018512.726,-,Goias
11,2001-12,99.962,27.8,867,6018512.726,-,Goias
12,2002-01,323.968,24.47,4024,6088074.953,-,Goias
13,2002-02,96.452,25.79,8501,6088074.953,-,Goias
14,2002-03,180.047,25.54,5892,6088074.953,-,Goias
15,2002-04,129.115,25.53,1895,6088074.953,-,Goias
16,2002-05,62.275,26.44,713,6088074.953,-,Goias
17,2002-06,8.179,26.53,206,6088074.953,-,Goias
18,2002-07,4.412,27.14,168,6088074.953,-,Goias
19,2002-08,0.4,27.53,284,6088074.953,-,Goias
20,2002-09,6.609,28.77,282,6088074.953,-,Goias
21,2002-10,4.94,29.96,177,6088074.953,-,Goias
22,2002-11,47.295,28.92,392,6088074.953,-,Goias
23,2002-12,133.761,27.56,485,6088074.953,-,Goias
24,2003-01,185.327,26.34,1194,6157622.516,-,Goias
25,2003-02,184.478,25.52,1924,6157622.516,-,Goias
26,2003-03,229.74,25.12,1739,6157622.516,-,Goias
27,2003-04,82.708,25.98,1409,6157622.516,-,Goias
28,2003-05,43.436,26.39,874,6157622.516,-,Goias
29,2003-06,11.654,26.48,383,6157622.516,-,Goias
30,2003-07,2.061,26.23,220,6157622.516,-,Goias
31,2003-08,3.096,27.97,164,6157622.516,-,Goias
32,2003-09,1.364,29.15,135,6157622.516,-,Goias
33,2003-10,2.715,30.2,209,6157622.516,-,Goias
34,2003-11,64.511,28.57,258,6157622.516,-,Goias
35,2003-12,98.934,27.64,337,6157622.516,-,Goias
36,2004-01,491.628,25.11,887,6227155.006,-,Goias
37,2004-02,262.831,24.71,1200,6227155.006,-,Goias
38,2004-03,149.17,25.29,1245,6227155.006,-,Goias
39,2004-04,60.126,26.03,914,6227155.006,-,Goias
40,2004-05,23.363,26.44,637,6227155.006,-,Goias
41,2004-06,8.699,26.01,237,6227155.006,-,Goias
42,2004-07,4.713,26.15,106,6227155.006,-,Goias
43,2004-08,0.966,27.47,70,6227155.006,-,Goias
44,2004-09,0.406,28.75,64,6227155.006,-,Goias
45,2004-10,21.798,29.56,94,6227155.006,-,Goias
46,2004-11,51.485,29.14,182,6227155.006,-,Goias
47,2004-12,74.67,28.28,284,6227155.006,-,Goias
48,2005-01,203.398,26.32,724,6296672.55,-,Goias
49,2005-02,186.874,26.03,1711,6296672.55,-,Goias
50,2005-03,229.148,25.6,3316,6296672.55,-,Goias
51,2005-04,75.896,26.19,4458,6296672.55,-,Goias
52,2005-05,58.654,25.62,3375,6296672.55,-,Goias
53,2005-06,7.797,26.39,1492,6296672.55,-,Goias
54,2005-07,1.184,26.17,493,6296672.55,-,Goias
55,2005-08,0.318,27.36,371,6296672.55,-,Goias
56,2005-09,2.413,29.15,297,6296672.55,-,Goias
57,2005-10,1.785,30.17,589,6296672.55,-,Goias
58,2005-11,62.654,29.31,1158,6296672.55,-,Goias
59,2005-12,147.171,26.71,1537,6296672.55,-,Goias
60,2006-01,63.506,27.7,4528,6365685.707,-,Goias
61,2006-02,233.522,25.36,4617,6365685.707,-,Goias
62,2006-03,303.804,24.79,5000,6365685.707,-,Goias
63,2006-04,217.665,24.54,4734,6365685.707,-,Goias
64,2006-05,54.015,25.4,2654,6365685.707,-,Goias
65,2006-06,7.84,25.54,687,6365685.707,-,Goias
66,2006-07,1.347,25.95,272,6365685.707,-,Goias
67,2006-08,0.528,27.08,165,6365685.707,-,Goias
68,2006-09,4.286,28.56,175,6365685.707,-,Goias
69,2006-10,56.08,29.08,344,6365685.707,-,Goias
70,2006-11,52.276,27.98,656,6365685.707,-,Goias
71,2006-12,77.396,27.81,796,6365685.707,-,Goias
72,2007-01,72.215,27.98,1795,6432093.957,-,Goias
73,2007-02,304.31,24.89,2513,6432093.957,-,Goias
74,2007-03,87.118,25.7,3016,6432093.957,-,Goias
75,2007-04,109.088,26.25,2013,6432093.957,-,Goias
76,2007-05,21.439,26.92,1273,6432093.957,-,Goias
77,2007-06,4.887,26.43,763,6432093.957,-,Goias
78,2007-07,1.064,26.95,440,6432093.957,-,Goias
79,2007-08,0.417,26.82,298,6432093.957,-,Goias
80,2007-09,0.171,28.36,205,6432093.957,-,Goias
81,2007-10,3.021,30.05,438,6432093.957,-,Goias
82,2007-11,64.294,29.46,716,6432093.957,-,Goias
83,2007-12,75.544,27.49,1048,6432093.957,-,Goias
84,2008-01,203.513,25.87,2639,6496370.917,-,Goias
85,2008-02,163.344,25.55,4069,6496370.917,-,Goias
86,2008-03,357.081,24.1,8801,6496370.917,-,Goias
87,2008-04,204.116,24.58,12689,6496370.917,-,Goias
88,2008-05,65.697,25.24,4843,6496370.917,-,Goias
89,2008-06,3.676,25.49,1420,6496370.917,-,Goias
90,2008-07,1.576,25.52,474,6496370.917,-,Goias
91,2008-08,1.538,27.04,322,6496370.917,-,Goias
92,2008-09,0.725,29.2,264,6496370.917,-,Goias
93,2008-10,2.26,30.09,557,6496370.917,-,Goias
94,2008-11,30.667,29.65,952,6496370.917,-,Goias
95,2008-12,124.865,26.97,1290,6496370.917,-,Goias
96,2009-01,175.751,26.34,2324,6559193.189,-,Goias
97,2009-02,219.016,25.06,3688,6559193.189,-,Goias
98,2009-03,226.358,25.09,6192,6559193.189,-,Goias
99,2009-04,328.029,24.32,5638,6559193.189,-,Goias
100,2009-05,236.712,24.13,3924,6559193.189,-,Goias
101,2009-06,23.093,24.93,1955,6559193.189,-,Goias
102,2009-07,7.805,25.72,1303,6559193.189,-,Goias
103,2009-08,4.296,26.89,1684,6559193.189,-,Goias
104,2009-09,0.434,29.18,1235,6559193.189,-,Goias
105,2009-10,70.203,28.26,2102,6559193.189,-,Goias
106,2009-11,10.315,28.95,5139,6559193.189,-,Goias
107,2009-12,108.086,27.39,8341,6559193.189,-,Goias
108,2010-01,149.326,26.02,26073,6621000.561,-,Goias
109,2010-02,87.945,27.62,21997,6621000.561,-,Goias
110,2010-03,148.538,26.94,17489,6621000.561,-,Goias
111,2010-04,116.088,26.32,12252,6621000.561,-,Goias
112,2010-05,29.124,27.99,7719,6621000.561,-,Goias
113,2010-06,19.472,26.49,2507,6621000.561,-,Goias
114,2010-07,2.312,26.7,1217,6621000.561,-,Goias
115,2010-08,0.239,26.98,1241,6621000.561,-,Goias
116,2010-09,0.186,28.62,1618,6621000.561,-,Goias
117,2010-10,83.501,29.11,2112,6621000.561,-,Goias
118,2010-11,37.892,28.68,2627,6621000.561,-,Goias
119,2010-12,159.575,26.38,5195,6621000.561,-,Goias
120,2011-01,175.15,25.37,3982,6681928.353,-,Goias
121,2011-02,268.03,24.77,4362,6681928.353,-,Goias
122,2011-03,206.882,24.79,4795,6681928.353,-,Goias
123,2011-04,133.01,25.13,4318,6681928.353,-,Goias
124,2011-05,74.526,25.51,3229,6681928.353,-,Goias
125,2011-06,5.327,26.16,1143,6681928.353,-,Goias
126,2011-07,11.881,25.75,536,6681928.353,-,Goias
127,2011-08,3.077,27.25,373,6681928.353,-,Goias
128,2011-09,0.118,28.27,429,6681928.353,-,Goias
129,2011-10,80.07,28.13,574,6681928.353,-,Goias
130,2011-11,65.06,27.37,254,6681928.353,-,Goias
131,2011-12,39.6,28.2,427,6681928.353,-,Goias
132,2012-01,132.101,26.57,2413,6741875.077,-,Goias
133,2012-02,147.743,25.67,2593,6741875.077,-,Goias
134,2012-03,106.566,26.3,2746,6741875.077,-,Goias
135,2012-04,38.009,27.49,2673,6741875.077,-,Goias
136,2012-05,6.806,28.16,2982,6741875.077,-,Goias
137,2012-06,6.633,27.76,2161,6741875.077,-,Goias
138,2012-07,0.624,27.21,1306,6741875.077,-,Goias
139,2012-08,0.184,27.16,973,6741875.077,-,Goias
140,2012-09,0.141,29.26,1012,6741875.077,-,Goias
141,2012-10,0.919,30.41,1320,6741875.077,-,Goias
142,2012-11,88.975,28.72,1841,6741875.077,-,Goias
143,2012-12,44.777,28.35,2707,6741875.077,-,Goias
144,2013-01,171.431,26.52,18261,6801043.71,-,Goias
145,2013-02,51.925,27.99,26674,6801043.71,-,Goias
146,2013-03,199.112,27.28,31815,6801043.71,-,Goias
147,2013-04,134.209,25.63,25401,6801043.71,-,Goias
148,2013-05,40.293,26.73,13280,6801043.71,-,Goias
149,2013-06,16.176,27.23,5375,6801043.71,-,Goias
150,2013-07,6.838,27.16,2162,6801043.71,-,Goias
151,2013-08,0.633,28.05,1464,6801043.71,-,Goias
152,2013-09,0.831,29.38,1117,6801043.71,-,Goias
153,2013-10,19.672,29.44,1576,6801043.71,-,Goias
154,2013-11,90.261,28.18,2099,6801043.71,-,Goias
155,2013-12,148.29,26.71,2783,6801043.71,-,Goias
156,2014-01,69.753,26.67,8619,6859501.915,-,Goias
157,2014-02,140.032,26.08,12103,6859501.915,-,Goias
158,2014-03,160.174,25.48,12545,6859501.915,-,Goias
159,2014-04,138.97,25.48,16212,6859501.915,-,Goias
160,2014-05,32.034,26.27,16586,6859501.915,-,Goias
161,2014-06,2.422,27.05,9133,6859501.915,-,Goias
162,2014-07,5.055,26.95,4165,6859501.915,-,Goias
163,2014-08,0.338,27.49,2756,6859501.915,-,Goias
164,2014-09,1.616,29.1,2234,6859501.915,-,Goias
165,2014-10,10.79,29.48,2801,6859501.915,-,Goias
166,2014-11,83.17,28.15,3304,6859501.915,-,Goias
167,2014-12,73.957,27.62,4778,6859501.915,-,Goias
168,2015-01,63.018,27.56,11807,6917283.519,-,Goias
169,2015-02,177.385,26.22,19384,6917283.519,-,Goias
170,2015-03,176.951,25.51,32274,6917283.519,-,Goias
171,2015-04,93.843,25.82,29817,6917283.519,-,Goias
172,2015-05,26.293,26.94,34411,6917283.519,-,Goias
173,2015-06,7.675,26.98,18369,6917283.519,-,Goias
174,2015-07,11.387,26.95,6156,6917283.519,-,Goias
175,2015-08,0.148,27.83,3116,6917283.519,-,Goias
176,2015-09,0.393,29.89,1842,6917283.519,-,Goias
177,2015-10,11.107,30.6,2272,6917283.519,-,Goias
178,2015-11,22.419,30.24,3715,6917283.519,-,Goias
179,2015-12,25.851,30.12,7364,6917283.519,-,Goias
180,2016-01,359.367,25.61,16346,6974490.014,-,Goias
181,2016-02,69.799,26.8,30447,6974490.014,-,Goias
182,2016-03,138.795,27.28,32763,6974490.014,-,Goias
183,2016-04,48.621,27.99,22711,6974490.014,-,Goias
184,2016-05,21.027,28.36,11271,6974490.014,-,Goias
185,2016-06,3.818,27.56,4564,6974490.014,-,Goias
186,2016-07,1.126,27.23,2060,6974490.014,-,Goias
187,2016-08,0.37,28.41,1712,6974490.014,-,Goias
188,2016-09,9.016,29.63,1675,6974490.014,-,Goias
189,2016-10,25.499,29.91,2058,6974490.014,-,Goias
190,2016-11,54.057,29.74,2656,6974490.014,-,Goias
191,2016-12,92.061,28.09,3391,6974490.014,-,Goias
0,2001-01,261.812,24.6,,4669779.493,-,Maranhao
1,2001-02,268.014,24.78,,4669779.493,-,Maranhao
2,2001-03,250.64,24.84,1527,4669779.493,-,Maranhao
3,2001-04,143.514,25.02,1119,4669779.493,-,Maranhao
4,2001-05,96.436,24.63,1099,4669779.493,-,Maranhao
5,2001-06,39.348,22.98,564,4669779.493,-,Maranhao
6,2001-07,45.902,24.73,367,4669779.493,-,Maranhao
7,2001-08,16.303,27.11,231,4669779.493,-,Maranhao
8,2001-09,120.683,25.83,164,4669779.493,-,Maranhao
9,2001-10,161.393,26.4,142,4669779.493,-,Maranhao
10,2001-11,223.676,25.74,166,4669779.493,-,Maranhao
11,2001-12,308.984,25,259,4669779.493,-,Maranhao
12,2002-01,267.546,25.31,945,4711554.269,-,Maranhao
13,2002-02,299.222,25.15,2270,4711554.269,-,Maranhao
14,2002-03,217.671,25.38,2414,4711554.269,-,Maranhao
15,2002-04,151.128,25.22,1351,4711554.269,-,Maranhao
16,2002-05,85.164,25.09,797,4711554.269,-,Maranhao
17,2002-06,16.634,24.84,406,4711554.269,-,Maranhao
18,2002-07,45.332,25.65,326,4711554.269,-,Maranhao
19,2002-08,78.032,26.24,362,4711554.269,-,Maranhao
20,2002-09,112.503,26.09,254,4711554.269,-,Maranhao
21,2002-10,136.495,26.9,455,4711554.269,-,Maranhao
22,2002-11,173.792,25.98,610,4711554.269,-,Maranhao
23,2002-12,252.48,25.54,555,4711554.269,-,Maranhao
24,2003-01,268.33,25.61,1852,4752957.849,-,Maranhao
25,2003-02,257.575,25.24,1963,4752957.849,-,Maranhao
26,2003-03,320.456,24.67,1673,4752957.849,-,Maranhao
27,2003-04,195.3,24.74,1210,4752957.849,-,Maranhao
28,2003-05,122.604,24.7,782,4752957.849,-,Maranhao
29,2003-06,46.918,24.69,398,4752957.849,-,Maranhao
30,2003-07,4.415,25.59,253,4752957.849,-,Maranhao
31,2003-08,51.211,25.55,169,4752957.849,-,Maranhao
32,2003-09,129.4,25.68,102,4752957.849,-,Maranhao
33,2003-10,162.203,25.86,61,4752957.849,-,Maranhao
34,2003-11,172.095,25.63,84,4752957.849,-,Maranhao
35,2003-12,222.068,25.8,173,4752957.849,-,Maranhao
36,2004-01,380,25.02,188,4793987.699,-,Maranhao
37,2004-02,294.835,24.76,280,4793987.699,-,Maranhao
38,2004-03,278.974,25.22,306,4793987.699,-,Maranhao
39,2004-04,205.971,25.08,180,4793987.699,-,Maranhao
40,2004-05,90.085,23.46,181,4793987.699,-,Maranhao
41,2004-06,40.231,24.15,135,4793987.699,-,Maranhao
42,2004-07,30.859,25.22,86,4793987.699,-,Maranhao
43,2004-08,46.956,26.67,85,4793987.699,-,Maranhao
44,2004-09,76.581,26.64,41,4793987.699,-,Maranhao
45,2004-10,181.533,26.24,81,4793987.699,-,Maranhao
46,2004-11,202.284,25.73,93,4793987.699,-,Maranhao
47,2004-12,291.367,25.35,165,4793987.699,-,Maranhao
48,2005-01,240.668,25.7,365,4834641.293,-,Maranhao
49,2005-02,255.231,24.89,715,4834641.293,-,Maranhao
50,2005-03,258.948,25.04,1294,4834641.293,-,Maranhao
51,2005-04,100.804,25.24,865,4834641.293,-,Maranhao
52,2005-05,81.179,25.29,1371,4834641.293,-,Maranhao
53,2005-06,24.086,25.57,1055,4834641.293,-,Maranhao
54,2005-07,3.171,25.34,867,4834641.293,-,Maranhao
55,2005-08,17.922,26.85,403,4834641.293,-,Maranhao
56,2005-09,69.818,26.36,230,4834641.293,-,Maranhao
57,2005-10,183.101,26.4,100,4834641.293,-,Maranhao
58,2005-11,221.978,25.76,106,4834641.293,-,Maranhao
59,2005-12,328.675,24.79,95,4834641.293,-,Maranhao
60,2006-01,295.781,25.07,927,4887630.211,-,Maranhao
61,2006-02,387.002,24.61,1067,4887630.211,-,Maranhao
62,2006-03,217.644,25.08,687,4887630.211,-,Maranhao
63,2006-04,196.269,24.43,667,4887630.211,-,Maranhao
64,2006-05,55.242,23.84,745,4887630.211,-,Maranhao
65,2006-06,7.787,25.95,328,4887630.211,-,Maranhao
66,2006-07,7.804,26.51,315,4887630.211,-,Maranhao
67,2006-08,19.642,27.67,434,4887630.211,-,Maranhao
68,2006-09,116.415,26.64,273,4887630.211,-,Maranhao
69,2006-10,172.934,25.96,367,4887630.211,-,Maranhao
70,2006-11,196.773,25.71,314,4887630.211,-,Maranhao
71,2006-12,252.685,25.35,489,4887630.211,-,Maranhao
72,2007-01,260.803,25.7,1536,4938619.056,-,Maranhao
73,2007-02,257.797,25.3,2446,4938619.056,-,Maranhao
74,2007-03,283.059,25.17,2892,4938619.056,-,Maranhao
75,2007-04,160.629,25.13,2327,4938619.056,-,Maranhao
76,2007-05,66.386,24.13,1998,4938619.056,-,Maranhao
77,2007-06,8.779,25.58,969,4938619.056,-,Maranhao
78,2007-07,41.403,25.31,625,4938619.056,-,Maranhao
79,2007-08,13.049,26.79,344,4938619.056,-,Maranhao
80,2007-09,46.636,27.78,210,4938619.056,-,Maranhao
81,2007-10,179.957,26.28,233,4938619.056,-,Maranhao
82,2007-11,278.003,25.25,253,4938619.056,-,Maranhao
83,2007-12,257.566,25.02,409,4938619.056,-,Maranhao
84,2008-01,321.222,24.62,717,4987971.479,-,Maranhao
85,2008-02,302.982,24.35,1207,4987971.479,-,Maranhao
86,2008-03,264.556,24.34,1843,4987971.479,-,Maranhao
87,2008-04,184.856,24.54,1764,4987971.479,-,Maranhao
88,2008-05,83.812,23.84,667,4987971.479,-,Maranhao
89,2008-06,12.164,24.18,255,4987971.479,-,Maranhao
90,2008-07,2.81,26.47,81,4987971.479,-,Maranhao
91,2008-08,15.895,27.89,54,4987971.479,-,Maranhao
92,2008-09,79.844,26.91,41,4987971.479,-,Maranhao
93,2008-10,134.733,26.85,48,4987971.479,-,Maranhao
94,2008-11,268.109,25.65,79,4987971.479,-,Maranhao
95,2008-12,345.474,24.82,195,4987971.479,-,Maranhao
96,2009-01,282.391,25.1,441,5036206.979,-,Maranhao
97,2009-02,281.968,24.89,677,5036206.979,-,Maranhao
98,2009-03,285.128,24.94,941,5036206.979,-,Maranhao
99,2009-04,267.838,24.53,673,5036206.979,-,Maranhao
100,2009-05,125.114,24.6,680,5036206.979,-,Maranhao
101,2009-06,44.281,23.96,288,5036206.979,-,Maranhao
102,2009-07,37.689,25.05,84,5036206.979,-,Maranhao
